,payment_id,customer_id,staff_id,rental_id,amount,payment_date
2037,19540,269,1,10908,4.99,2007-03-02 00:21:32.996577
2038,19541,269,1,11014,4.99,2007-03-02 03:40:48.996577
2039,19542,269,1,11915,3.99,2007-03-17 14:33:54.996577
2040,19543,269,1,12344,4.99,2007-03-18 05:43:45.996577
2041,19544,269,2,13142,5.99,2007-03-19 11:10:54.996577
2042,19545,269,2,13759,2.99,2007-03-20 09:53:14.996577
2043,19546,269,1,14266,4.99,2007-03-21 04:49:17.996577
2044,19547,269,2,14693,6.99,2007-03-21 19:12:45.996577
2045,19548,269,2,15788,2.99,2007-03-23 12:23:05.996577
2046,19549,270,1,10461,7.99,2007-03-01 08:01:19.996577
2047,19550,270,2,10579,5.99,2007-03-01 12:16:48.996577
2048,19551,270,2,10648,4.99,2007-03-01 14:37:18.996577
2049,19552,270,1,11389,2.99,2007-03-02 17:07:38.996577
2050,19553,270,1,11810,0.99,2007-03-17 10:25:14.996577
2051,19554,270,2,11841,2.99,2007-03-17 11:40:46.996577
2052,19555,270,1,11917,2.99,2007-03-17 14:36:43.996577
2053,19556,270,1,12192,2.99,2007-03-18 00:30:06.996577
2054,19557,270,1,12442,2.99,2007-03-18 09:18:33.996577
2055,19558,270,2,13945,1.99,2007-03-20 16:12:22.996577
2056,19559,270,1,14618,0.99,2007-03-21 16:38:17.996577
2057,19560,270,2,15620,6.99,2007-03-23 05:38:48.996577
2058,19561,271,2,10310,4.99,2007-03-01 02:53:13.996577
2059,19562,271,1,10599,3.99,2007-03-01 12:52:24.996577
2060,19563,271,1,11431,2.99,2007-03-02 18:33:42.996577
2061,19564,271,1,12219,4.99,2007-03-18 01:18:20.996577
2062,19565,271,2,14234,0.99,2007-03-21 03:35:38.996577
2063,19566,271,2,14355,4.99,2007-03-21 07:36:55.996577
2064,19567,271,1,15244,2.99,2007-03-22 16:17:08.996577
2065,19568,272,1,10736,2.99,2007-03-01 17:58:47.996577
2066,19569,272,2,11003,2.99,2007-03-02 03:31:31.996577
2067,19570,272,2,11597,8.99,2007-03-17 01:31:22.996577
2068,19571,272,1,11881,0.99,2007-03-17 13:00:22.996577
2069,19572,272,2,12006,6.99,2007-03-17 17:37:38.996577
2070,19573,272,2,13274,2.99,2007-03-19 16:18:29.996577
2071,19574,272,1,13903,2.99,2007-03-20 14:36:21.996577
2072,19575,273,1,10272,8.99,2007-03-01 01:43:00.996577
2073,19576,273,1,10753,3.99,2007-03-01 18:37:50.996577
2074,19577,273,1,10768,6.99,2007-03-01 19:07:58.996577
2075,19578,273,1,11282,4.99,2007-03-02 13:03:29.996577
2076,19579,273,2,11509,4.99,2007-03-16 21:58:19.996577
2077,19580,273,1,12692,0.99,2007-03-18 18:37:45.996577
2078,19581,273,2,13738,4.99,2007-03-20 09:11:08.996577
2079,19582,273,1,13955,5.99,2007-03-20 16:33:38.996577
2080,19583,273,2,14092,4.99,2007-03-20 22:42:58.996577
2081,19584,273,2,14558,2.99,2007-03-21 14:39:16.996577
2082,19585,273,2,14911,2.99,2007-03-22 03:20:08.996577
2083,19586,273,2,15372,2.99,2007-03-22 20:28:17.996577
2084,19587,273,1,15760,6.99,2007-03-23 11:18:26.996577
2085,19588,274,1,10790,1.99,2007-03-01 20:07:03.996577
2086,19589,274,2,10855,0.99,2007-03-01 22:35:03.996577
2087,19590,274,1,11058,3.99,2007-03-02 05:07:10.996577
2088,19591,274,2,11363,2.99,2007-03-02 16:17:05.996577
2089,19592,274,1,12321,3.99,2007-03-18 04:55:31.996577
2090,19593,274,1,13103,2.99,2007-03-19 09:34:17.996577
2091,19594,274,2,13129,8.99,2007-03-19 10:33:30.996577
2092,19595,274,1,13549,8.99,2007-03-20 02:27:07.996577
2093,19596,274,1,14012,0.99,2007-03-20 19:10:38.996577
2094,19597,274,1,14066,7.99,2007-03-20 21:14:24.996577
2095,19598,274,2,14164,7.99,2007-03-21 01:26:28.996577
2096,19599,274,1,14388,4.99,2007-03-21 08:43:39.996577
2097,19600,274,2,15143,2.99,2007-03-22 12:14:50.996577
2098,19601,274,1,15260,2.99,2007-03-22 16:52:42.996577
2099,19602,274,2,15328,2.99,2007-03-22 19:00:04.996577
2100,19603,274,2,15819,3.99,2007-03-23 13:30:20.996577
2101,19604,275,1,10479,6.99,2007-03-01 08:39:51.996577
2102,19605,275,2,11309,1.99,2007-03-02 14:19:21.996577
2103,19606,275,1,11610,4.99,2007-03-17 02:12:03.996577
2104,19607,275,2,12589,5.99,2007-03-18 14:34:57.996577
2105,19608,275,1,12606,1.99,2007-03-18 15:30:47.996577
2106,19609,275,1,13037,3.99,2007-03-19 07:22:23.996577
2107,19610,275,2,13860,2.99,2007-03-20 13:23:35.996577
2108,19611,275,2,13865,1.99,2007-03-20 13:32:35.996577
2109,19612,275,2,13902,0.99,2007-03-20 14:35:34.996577
2110,19613,275,2,14063,0.99,2007-03-20 21:05:06.996577
2111,19614,275,1,14187,5.99,2007-03-21 02:00:29.996577
2112,19615,275,1,14296,2.99,2007-03-21 05:41:49.996577
2113,19616,275,2,14483,5.99,2007-03-21 12:12:25.996577
2114,19617,275,2,14727,4.99,2007-03-21 20:41:11.996577
2115,19618,275,2,15269,2.99,2007-03-22 17:08:10.996577
2116,19619,275,2,15496,3.99,2007-03-23 00:58:49.996577
2117,19620,276,2,10691,0.99,2007-03-01 16:38:19.996577
2118,19621,276,1,10763,2.99,2007-03-01 19:00:53.996577
2119,19622,276,2,11085,2.99,2007-03-02 06:05:10.996577
2120,19623,276,1,11636,4.99,2007-03-17 03:04:57.996577
2121,19624,276,2,11961,3.99,2007-03-17 15:56:27.996577
2122,19625,276,2,12178,5.99,2007-03-17 23:45:58.996577
2123,19626,276,2,12251,4.99,2007-03-18 02:27:28.996577
2124,19627,276,1,12650,4.99,2007-03-18 17:01:46.996577
2125,19628,276,1,14000,4.99,2007-03-20 18:34:31.996577
2126,19629,276,2,15718,2.99,2007-03-23 09:33:43.996577
2127,19630,276,1,15769,3.99,2007-03-23 11:44:41.996577
2128,19631,276,2,15923,4.99,2007-03-23 16:36:45.996577
2129,19632,277,2,11074,3.99,2007-03-02 05:50:09.996577
2130,19633,277,2,11162,4.99,2007-03-02 08:36:20.996577
2131,19634,277,2,11574,0.99,2007-03-17 00:06:45.996577
2132,19635,277,2,12149,3.99,2007-03-17 22:42:17.996577
2133,19636,277,1,12458,5.99,2007-03-18 09:51:19.996577
2134,19637,277,1,13122,4.99,2007-03-19 10:22:15.996577
2135,19638,277,2,13526,4.99,2007-03-20 01:27:08.996577
2136,19639,277,1,13714,4.99,2007-03-20 08:09:35.996577
2137,19640,277,2,14227,4.99,2007-03-21 03:24:57.996577
2138,19641,277,2,14745,4.99,2007-03-21 21:21:27.996577
2139,19642,277,1,15008,10.99,2007-03-22 06:52:58.996577
2140,19643,277,1,15345,5.99,2007-03-22 19:34:16.996577
2141,19644,278,1,10649,2.99,2007-03-01 14:40:06.996577
2142,19645,278,1,10731,2.99,2007-03-01 17:50:14.996577
2143,19646,278,2,10849,3.99,2007-03-01 22:19:26.996577
2144,19647,278,1,11095,5.99,2007-03-02 06:31:46.996577
2145,19648,278,2,11531,0.99,2007-03-16 22:58:30.996577
2146,19649,278,1,12787,0.99,2007-03-18 22:36:24.996577
2147,19650,278,1,13896,0.99,2007-03-20 14:28:22.996577
2148,19651,278,2,13976,0.99,2007-03-20 17:30:42.996577
2149,19652,278,1,14268,2.99,2007-03-21 04:49:50.996577
2150,19653,278,2,14803,0.99,2007-03-21 23:17:36.996577
2151,19654,278,1,14986,4.99,2007-03-22 06:05:50.996577
2152,19655,278,1,16019,4.99,2007-03-23 19:59:11.996577
2153,19656,279,2,11250,6.99,2007-03-02 12:04:08.996577
2154,19657,279,1,11515,2.99,2007-03-16 22:23:00.996577
2155,19658,279,1,11703,4.99,2007-03-17 05:47:55.996577
2156,19659,279,2,12935,2.99,2007-03-19 03:48:51.996577
2157,19660,279,1,12949,4.99,2007-03-19 04:24:18.996577
2158,19661,279,1,13105,7.99,2007-03-19 09:34:42.996577
2159,19662,279,1,13233,2.99,2007-03-19 14:43:07.996577
2160,19663,279,2,13588,4.99,2007-03-20 04:15:37.996577
2161,19664,279,2,14206,2.99,2007-03-21 02:27:52.996577
2162,19665,279,1,14714,3.99,2007-03-21 19:56:09.996577
2163,19666,279,1,14779,5.99,2007-03-21 22:29:22.996577
2164,19667,279,1,14789,4.99,2007-03-21 22:58:05.996577
2165,19668,279,2,15580,6.99,2007-03-23 04:07:32.996577
2166,19669,279,1,15606,2.99,2007-03-23 05:18:53.996577
2167,19670,280,1,10847,9.99,2007-03-01 22:17:59.996577
2168,19671,280,1,11366,4.99,2007-03-02 16:29:51.996577
2169,19672,280,1,11517,2.99,2007-03-16 22:24:54.996577
2170,19673,280,1,12053,4.99,2007-03-17 19:25:53.996577
2171,19674,280,1,12849,5.99,2007-03-19 00:34:03.996577
2172,19675,280,2,13231,9.99,2007-03-19 14:41:15.996577
2173,19676,280,1,13321,4.99,2007-03-19 18:09:03.996577
2174,19677,280,1,13667,4.99,2007-03-20 06:54:00.996577
2175,19678,280,2,15036,2.99,2007-03-22 08:04:26.996577
2176,19679,280,1,15312,4.99,2007-03-22 18:26:41.996577
2177,19680,280,2,15554,5.99,2007-03-23 03:16:38.996577
2178,19681,280,2,15950,5.99,2007-03-23 17:38:05.996577
2179,19682,281,1,13641,2.99,2007-03-20 06:03:08.996577
2180,19683,281,1,14196,1.99,2007-03-21 02:09:06.996577
2181,19684,282,2,11226,2.99,2007-03-02 11:15:56.996577
2182,19685,282,1,13278,2.99,2007-03-19 16:26:19.996577
2183,19686,282,2,13749,2.99,2007-03-20 09:29:03.996577
2184,19687,282,2,15543,4.99,2007-03-23 02:44:07.996577
2185,19688,283,1,11637,0.99,2007-03-17 03:05:05.996577
2186,19689,283,2,11846,2.99,2007-03-17 11:46:55.996577
2187,19690,283,2,11966,0.99,2007-03-17 16:08:30.996577
2188,19691,283,1,12290,6.99,2007-03-18 03:36:29.996577
2189,19692,283,1,13229,2.99,2007-03-19 14:36:59.996577
2190,19693,283,1,15837,2.99,2007-03-23 13:58:07.996577
2191,19694,284,1,10396,7.99,2007-03-01 05:37:12.996577
2192,19695,284,1,10535,4.99,2007-03-01 10:49:39.996577
2193,19696,284,2,12162,3.99,2007-03-17 23:12:56.996577
2194,19697,284,1,14007,5.99,2007-03-20 18:51:13.996577
2195,19698,284,1,14648,4.99,2007-03-21 17:46:27.996577
2196,19699,284,2,14746,4.99,2007-03-21 21:22:28.996577
2197,19700,284,1,14921,4.99,2007-03-22 03:40:50.996577
2198,19701,284,2,15135,3.99,2007-03-22 11:47:45.996577
2199,19702,285,1,10493,5.99,2007-03-01 09:11:38.996577
2200,19703,285,2,10628,2.99,2007-03-01 14:01:45.996577
2201,19704,285,1,10641,4.99,2007-03-01 14:13:23.996577
2202,19705,285,1,12027,8.99,2007-03-17 18:29:38.996577
2203,19706,285,1,12444,0.99,2007-03-18 09:21:38.996577
2204,19707,285,1,12449,0.99,2007-03-18 09:31:30.996577
2205,19708,285,2,12687,9.99,2007-03-18 18:26:05.996577
2206,19709,285,2,13102,7.99,2007-03-19 09:30:29.996577
2207,19710,285,2,15251,0.99,2007-03-22 16:32:23.996577
2208,19711,285,1,15489,4.99,2007-03-23 00:35:07.996577
2209,19712,286,2,11670,0.99,2007-03-17 04:17:25.996577
2210,19713,286,2,12595,0.99,2007-03-18 14:55:34.996577
2211,19714,286,1,12656,0.99,2007-03-18 17:27:01.996577
2212,19715,286,2,13635,5.99,2007-03-20 05:46:01.996577
2213,19716,286,1,13975,4.99,2007-03-20 17:26:49.996577
2214,19717,286,1,14905,0.99,2007-03-22 03:02:48.996577
2215,19718,286,2,15629,4.99,2007-03-23 05:56:48.996577
2216,19719,287,2,10574,2.99,2007-03-01 12:05:17.996577
2217,19720,287,2,10807,4.99,2007-03-01 20:54:36.996577
2218,19721,287,2,11106,4.99,2007-03-02 06:46:04.996577
2219,19722,287,1,11716,4.99,2007-03-17 06:09:21.996577
2220,19723,287,2,12861,2.99,2007-03-19 00:58:50.996577
2221,19724,287,2,14715,6.99,2007-03-21 19:56:44.996577
2222,19725,287,2,15076,1.99,2007-03-22 09:34:00.996577
2223,19726,287,1,15084,4.99,2007-03-22 09:46:25.996577
2224,19727,287,2,15127,0.99,2007-03-22 11:24:55.996577
2225,19728,287,1,15614,2.99,2007-03-23 05:33:41.996577
2226,19729,288,1,10927,9.99,2007-03-02 00:59:41.996577
2227,19730,288,2,11952,2.99,2007-03-17 15:43:23.996577
2228,19731,288,1,12134,1.99,2007-03-17 22:18:09.996577
2229,19732,288,1,13219,2.99,2007-03-19 14:08:54.996577
2230,19733,288,1,13227,0.99,2007-03-19 14:34:04.996577
2231,19734,288,2,13363,2.99,2007-03-19 19:36:25.996577
2232,19735,288,2,14113,0.99,2007-03-20 23:31:56.996577
2233,19736,288,2,14756,0.99,2007-03-21 21:49:49.996577
2234,19737,288,2,15058,2.99,2007-03-22 08:49:21.996577
2235,19738,288,1,15119,2.99,2007-03-22 11:09:59.996577
2236,19739,289,2,10297,7.99,2007-03-01 02:33:30.996577
2237,19740,289,1,12158,1.99,2007-03-17 23:02:46.996577
2238,19741,289,1,12170,0.99,2007-03-17 23:34:36.996577
2239,19742,289,2,12558,7.99,2007-03-18 13:21:01.996577
2240,19743,289,2,13165,0.99,2007-03-19 12:02:36.996577
2241,19744,289,2,13211,0.99,2007-03-19 13:52:07.996577
2242,19745,289,2,13256,9.99,2007-03-19 15:22:38.996577
2243,19746,289,2,13336,5.99,2007-03-19 18:31:48.996577
2244,19747,289,2,13891,6.99,2007-03-20 14:10:31.996577
2245,19748,289,1,14087,0.99,2007-03-20 22:22:06.996577
2246,19749,289,2,14729,4.99,2007-03-21 20:45:23.996577
2247,19750,289,2,14917,4.99,2007-03-22 03:32:25.996577
2248,19751,290,1,10901,2.99,2007-03-02 00:04:10.996577
2249,19752,290,1,11596,6.99,2007-03-17 01:22:21.996577
2250,19753,290,2,12193,3.99,2007-03-18 00:32:25.996577
2251,19754,290,2,12778,4.99,2007-03-18 22:08:49.996577
2252,19755,290,2,13190,1.99,2007-03-19 12:56:25.996577
2253,19756,290,1,13367,2.99,2007-03-19 19:47:53.996577
2254,19757,290,2,13687,2.99,2007-03-20 07:26:17.996577
2255,19758,291,1,10463,4.99,2007-03-01 08:08:09.996577
2256,19759,291,2,11145,0.99,2007-03-02 08:11:50.996577
2257,19760,291,1,13665,5.99,2007-03-20 06:47:46.996577
2258,19761,291,2,14241,4.99,2007-03-21 03:53:21.996577
2259,19762,291,2,15663,3.99,2007-03-23 07:22:52.996577
2260,19763,292,1,11193,4.99,2007-03-02 09:59:59.996577
2261,19764,292,1,12739,10.99,2007-03-18 20:43:44.996577
2262,19765,292,1,13715,2.99,2007-03-20 08:11:32.996577
2263,19766,292,1,14499,0.99,2007-03-21 12:39:45.996577
2264,19767,292,2,14845,4.99,2007-03-22 00:41:10.996577
2265,19768,292,1,15117,2.99,2007-03-22 11:06:46.996577
2266,19769,293,2,11131,1.99,2007-03-02 07:38:30.996577
2267,19770,293,1,11576,2.99,2007-03-17 00:21:46.996577
2268,19771,293,2,13013,6.99,2007-03-19 06:24:17.996577
2269,19772,293,1,13029,2.99,2007-03-19 06:56:30.996577
2270,19773,293,2,13504,5.99,2007-03-20 00:30:14.996577
2271,19774,293,1,13817,4.99,2007-03-20 11:43:56.996577
2272,19775,293,1,14248,6.99,2007-03-21 04:04:23.996577
2273,19776,293,1,15258,4.99,2007-03-22 16:51:10.996577
2274,19777,293,1,15402,8.99,2007-03-22 21:46:07.996577
2275,19778,293,1,15508,7.99,2007-03-23 01:17:30.996577
2276,19779,293,2,15675,5.99,2007-03-23 07:47:18.996577
2277,19780,294,1,10551,6.99,2007-03-01 11:17:21.996577
2278,19781,294,2,10600,2.99,2007-03-01 12:53:47.996577
2279,19782,294,2,10642,4.99,2007-03-01 14:13:37.996577
2280,19783,294,2,11071,2.99,2007-03-02 05:39:19.996577
2281,19784,294,1,11390,2.99,2007-03-02 17:07:42.996577
2282,19785,294,2,11875,4.99,2007-03-17 12:45:14.996577
2283,19786,294,2,11981,2.99,2007-03-17 16:39:06.996577
2284,19787,294,1,12278,5.99,2007-03-18 03:15:11.996577
2285,19788,294,1,14474,2.99,2007-03-21 11:51:14.996577
2286,19789,294,2,14630,7.99,2007-03-21 17:12:10.996577
2287,19790,294,1,15839,5.99,2007-03-23 14:03:12.996577
2288,19791,295,1,10349,3.99,2007-03-01 03:55:39.996577
2289,19792,295,2,11083,4.99,2007-03-02 06:00:27.996577
2290,19793,295,2,11913,5.99,2007-03-17 14:21:43.996577
2291,19794,295,2,12041,4.99,2007-03-17 19:02:59.996577
2292,19795,295,1,12383,0.99,2007-03-18 07:04:29.996577
2293,19796,295,1,14264,0.99,2007-03-21 04:46:48.996577
2294,19797,295,1,14387,6.99,2007-03-21 08:38:27.996577
2295,19798,295,1,14514,6.99,2007-03-21 13:20:18.996577
2296,19799,296,2,11571,4.99,2007-03-17 00:06:17.996577
2297,19800,296,2,11825,4.99,2007-03-17 11:11:56.996577
2298,19801,296,2,12689,3.99,2007-03-18 18:35:00.996577
2299,19802,296,2,13471,2.99,2007-03-19 23:30:52.996577
2300,19803,296,1,13702,2.99,2007-03-20 07:55:46.996577
2301,19804,296,1,13819,4.99,2007-03-20 11:51:41.996577
2302,19805,296,1,13991,1.99,2007-03-20 17:58:10.996577
2303,19806,296,2,14571,7.99,2007-03-21 15:08:52.996577
2304,19807,296,2,15023,2.99,2007-03-22 07:25:14.996577
2305,19808,296,2,15866,7.99,2007-03-23 14:47:28.996577
2306,19809,297,2,10264,4.99,2007-03-01 01:31:38.996577
2307,19810,297,2,11269,0.99,2007-03-02 12:40:07.996577
2308,19811,297,2,11413,0.99,2007-03-02 18:03:45.996577
2309,19812,297,2,11585,4.99,2007-03-17 00:43:02.996577
2310,19813,297,1,11780,2.99,2007-03-17 09:02:50.996577
2311,19814,297,1,11784,0.99,2007-03-17 09:16:31.996577
2312,19815,297,1,12472,10.99,2007-03-18 10:27:14.996577
2313,19816,297,1,13330,2.99,2007-03-19 18:27:47.996577
2314,19817,297,2,13721,4.99,2007-03-20 08:31:25.996577
2315,19818,297,1,13888,1.99,2007-03-20 14:08:08.996577
2316,19819,297,1,14403,5.99,2007-03-21 09:09:00.996577
2317,19820,297,2,15582,2.99,2007-03-23 04:14:10.996577
2318,19821,297,1,15711,4.99,2007-03-23 09:11:26.996577
2319,19822,298,2,10248,6.99,2007-03-01 01:03:54.996577
2320,19823,298,1,11070,0.99,2007-03-02 05:39:05.996577
2321,19824,298,2,11288,6.99,2007-03-02 13:22:34.996577
2322,19825,298,2,12076,0.99,2007-03-17 20:26:45.996577
2323,19826,298,1,12765,8.99,2007-03-18 21:50:16.996577
2324,19827,298,1,13172,0.99,2007-03-19 12:17:33.996577
2325,19828,298,1,13244,4.99,2007-03-19 15:11:30.996577
2326,19829,298,2,14473,0.99,2007-03-21 11:47:29.996577
2327,19830,298,1,15245,3.99,2007-03-22 16:18:01.996577
2328,19831,298,2,15262,4.99,2007-03-22 16:53:47.996577
2329,19832,298,1,15643,4.99,2007-03-23 06:41:52.996577
2330,19833,299,2,10440,2.99,2007-03-01 07:22:58.996577
2331,19834,299,1,11629,6.99,2007-03-17 02:55:50.996577
2332,19835,299,1,11746,5.99,2007-03-17 07:31:50.996577
2333,19836,299,1,11998,0.99,2007-03-17 17:14:47.996577
2334,19837,299,1,13069,4.99,2007-03-19 08:23:46.996577
2335,19838,299,2,14208,0.99,2007-03-21 02:37:44.996577
2336,19839,299,1,14548,3.99,2007-03-21 14:22:18.996577
2337,19840,299,2,14889,4.99,2007-03-22 02:38:36.996577
2338,19841,299,2,14898,6.99,2007-03-22 02:55:00.996577
2339,19842,300,1,10977,4.99,2007-03-02 02:40:43.996577
2340,19843,300,2,12484,2.99,2007-03-18 11:08:03.996577
2341,19844,300,2,12644,5.99,2007-03-18 16:50:53.996577
2342,19845,300,2,13257,3.99,2007-03-19 15:29:46.996577
2343,19846,300,1,13296,0.99,2007-03-19 17:12:19.996577
2344,19847,300,2,13499,6.99,2007-03-20 00:20:56.996577
2345,19848,300,1,13717,5.99,2007-03-20 08:19:18.996577
2346,19849,300,1,14674,7.99,2007-03-21 18:30:00.996577
2347,19850,300,1,14709,9.99,2007-03-21 19:36:25.996577
2348,19851,300,2,15051,2.99,2007-03-22 08:37:16.996577
2349,19852,300,2,15811,5.99,2007-03-23 13:12:12.996577
2350,19853,301,1,10883,0.99,2007-03-01 23:15:45.996577
2351,19854,301,2,13183,5.99,2007-03-19 12:37:52.996577
2352,19855,301,2,13633,2.99,2007-03-20 05:42:13.996577
2353,19856,301,1,15201,10.99,2007-03-22 14:53:08.996577
2354,19857,301,1,15268,1.99,2007-03-22 17:07:37.996577
2355,19858,302,2,10329,0.99,2007-03-01 03:24:39.996577
2356,19859,302,1,12126,7.99,2007-03-17 21:53:47.996577
2357,19860,302,2,12516,4.99,2007-03-18 12:08:19.996577
2358,19861,302,1,12903,2.99,2007-03-19 02:38:04.996577
2359,19862,302,1,13916,2.99,2007-03-20 15:11:28.996577
2360,19863,302,1,14120,4.99,2007-03-20 23:53:26.996577
2361,19864,302,2,14247,3.99,2007-03-21 04:03:43.996577
2362,19865,302,2,15578,2.99,2007-03-23 04:05:39.996577
2363,19866,302,1,15622,5.99,2007-03-23 05:50:28.996577
2364,19867,302,2,15734,0.99,2007-03-23 10:08:34.996577
2365,19868,302,2,15987,6.99,2007-03-23 18:50:43.996577
2366,19869,303,1,11253,4.99,2007-03-02 12:11:10.996577
2367,19870,303,2,11673,2.99,2007-03-17 04:22:41.996577
2368,19871,303,2,11993,2.99,2007-03-17 16:56:15.996577
2369,19872,303,2,12117,0.99,2007-03-17 21:39:38.996577
2370,19873,303,1,12365,0.99,2007-03-18 06:23:35.996577
2371,19874,303,2,12473,2.99,2007-03-18 10:28:10.996577
2372,19875,303,1,14750,5.99,2007-03-21 21:37:58.996577
2373,19876,303,2,14795,4.99,2007-03-21 23:08:48.996577
2374,19877,303,1,15511,3.99,2007-03-23 01:24:08.996577
2375,19878,304,1,10631,0.99,2007-03-01 14:03:40.996577
2376,19879,304,2,11983,4.99,2007-03-17 16:42:21.996577
2377,19880,304,1,12540,5.99,2007-03-18 12:45:56.996577
2378,19881,304,2,13911,3.99,2007-03-20 14:59:59.996577
2379,19882,304,1,14023,0.99,2007-03-20 19:38:58.996577
2380,19883,304,1,14899,4.99,2007-03-22 02:55:04.996577
2381,19884,304,1,14945,4.99,2007-03-22 04:34:04.996577
2382,19885,305,2,10426,4.99,2007-03-01 06:54:34.996577
2383,19886,305,2,10929,4.99,2007-03-02 01:04:10.996577
2384,19887,305,1,10981,2.99,2007-03-02 02:46:19.996577
2385,19888,305,2,11035,5.99,2007-03-02 04:24:05.996577
2386,19889,305,2,11809,3.99,2007-03-17 10:20:05.996577
2387,19890,305,2,12592,3.99,2007-03-18 14:46:16.996577
2388,19891,305,2,12846,0.99,2007-03-19 00:31:52.996577
2389,19892,305,1,13782,4.99,2007-03-20 10:37:52.996577
2390,19893,305,2,15417,2.99,2007-03-22 22:22:30.996577
2391,19894,305,1,15612,6.99,2007-03-23 05:27:33.996577
2392,19895,306,2,10893,5.99,2007-03-01 23:40:39.996577
2393,19896,306,2,11142,4.99,2007-03-02 07:58:37.996577
2394,19897,306,1,11440,0.99,2007-03-02 18:52:28.996577
2395,19898,306,2,11674,6.99,2007-03-17 04:24:53.996577
2396,19899,306,2,11776,0.99,2007-03-17 08:55:45.996577
2397,19900,306,1,12225,7.99,2007-03-18 01:28:37.996577
2398,19901,306,1,12989,2.99,2007-03-19 05:47:30.996577
2399,19902,306,1,13686,4.99,2007-03-20 07:25:54.996577
2400,19903,306,2,13725,5.99,2007-03-20 08:36:53.996577
2401,19904,306,1,13873,0.99,2007-03-20 13:39:37.996577
2402,19905,306,1,13996,4.99,2007-03-20 18:14:09.996577
2403,19906,306,1,15457,2.99,2007-03-22 23:36:03.996577
2404,19907,306,2,15868,7.99,2007-03-23 14:47:40.996577
2405,19908,307,1,10374,0.99,2007-03-01 04:53:53.996577
2406,19909,307,1,10745,2.99,2007-03-01 18:25:32.996577
2407,19910,307,1,11491,7.99,2007-03-02 21:13:16.996577
2408,19911,307,2,12391,4.99,2007-03-18 07:21:19.996577
2409,19912,307,2,13365,6.99,2007-03-19 19:41:03.996577
2410,19913,307,1,14231,0.99,2007-03-21 03:33:00.996577
2411,19914,307,2,15515,4.99,2007-03-23 01:32:19.996577
2412,19915,308,1,10571,2.99,2007-03-01 11:53:56.996577
2413,19916,308,2,10797,0.99,2007-03-01 20:31:17.996577
2414,19917,308,1,10819,4.99,2007-03-01 21:21:23.996577
2415,19918,308,1,11765,2.99,2007-03-17 08:23:54.996577
2416,19919,308,1,11972,4.99,2007-03-17 16:24:12.996577
2417,19920,308,2,12567,3.99,2007-03-18 13:43:02.996577
2418,19921,308,1,12590,6.99,2007-03-18 14:40:01.996577
2419,19922,308,2,12838,6.99,2007-03-19 00:20:16.996577
2420,19923,308,1,13843,2.99,2007-03-20 12:58:27.996577
2421,19924,308,2,14946,2.99,2007-03-22 04:35:36.996577
2422,19925,308,1,15243,4.99,2007-03-22 16:16:54.996577
2423,19926,308,2,15493,4.99,2007-03-23 00:49:19.996577
2424,19927,308,2,15820,2.99,2007-03-23 13:31:39.996577
2425,19928,309,1,10458,2.99,2007-03-01 07:48:14.996577
2426,19929,309,1,10728,0.99,2007-03-01 17:43:35.996577
2427,19930,309,1,10818,2.99,2007-03-01 21:21:11.996577
2428,19931,309,2,11964,6.99,2007-03-17 16:05:29.996577
2429,19932,309,2,13021,5.99,2007-03-19 06:36:30.996577
2430,19933,309,2,13502,0.99,2007-03-20 00:26:41.996577
2431,19934,309,2,13909,4.99,2007-03-20 14:55:02.996577
2432,19935,309,2,14846,5.99,2007-03-22 00:42:14.996577
2433,19936,309,2,15422,4.99,2007-03-22 22:26:35.996577
2434,19937,310,2,11137,2.99,2007-03-02 07:53:57.996577
2435,19938,310,2,12500,4.99,2007-03-18 11:34:17.996577
2436,19939,310,2,12710,7.99,2007-03-18 19:31:16.996577
2437,19940,310,1,12929,4.99,2007-03-19 03:33:49.996577
2438,19941,310,1,14972,5.99,2007-03-22 05:21:47.996577
2439,19942,311,2,10448,4.99,2007-03-01 07:37:57.996577
